longitude,latitude,elevation
88.50666666666667,22.55583333333333,-52.0
88.50694444444444,22.55583333333333,-52.0
88.50722222222223,22.55583333333333,-53.0
88.50750000000001,22.55583333333333,-53.0
88.50777777777779,22.55583333333333,-53.0
88.50805555555556,22.55583333333333,-52.0
88.50833333333334,22.55583333333333,-53.0
88.50861111111112,22.55583333333333,-54.0
88.50888888888889,22.55583333333333,-53.0
88.50916666666667,22.55583333333333,-53.0
88.50944444444445,22.55583333333333,-53.0
88.50972222222222,22.55583333333333,-51.0
88.51,22.55583333333333,-53.0
